"","event","secondary_type","event_team","event_team_type","description","period","period_seconds","home_score","away_score","event_player_1_name","event_player_2_name","strength_state","strength_code","event_idx","x","y","x_fixed","y_fixed","shot_distance","shot_angle","game_id","event_player_1_id","event_player_2_id","event_player_2_link","period_type","event_team_id","event_team_abbr","home_final","away_final","season","venue_name","home_abbreviation","away_abbreviation","home_goalie","away_goalie"
"145","Shot","Penalty Shot","Carolina Hurricanes","away","Jeff Skinner Wrist Shot saved by Karri Ramo",3,875,1,1,"Jeff.Skinner","Karri.Ramo","4v3","PP","0578",77,-1,-77,1,12,4.8,2013020480,8475784,8471403,"/api/v1/people/8471403","REGULAR",12,"CAR",2,1,"20132014","Scotiabank Saddledome","CGY","CAR","Karri.Ramo","Justin.Peters"
"146","Goal","Penalty Shot","Pittsburgh Penguins","home","Olli Maatta (3) Wrist Shot, assists: none",3,474,5,2,"Olli.Maatta","Niklas.Backstrom","4v5","SH","0459",79,1,79,1,10,5.7,2013020526,8476874,8473404,"/api/v1/people/8473404","REGULAR",5,"PIT",5,2,"20132014","CONSOL Energy Center","PIT","MIN","Jeff.Zatkoff","Niklas.Backstrom"
"147","Goal","Penalty Shot","New York Islanders","away","Cal Clutterbuck (4) Wrist Shot, assists: none",1,882,0,1,"Cal.Clutterbuck","Henrik.Lundqvist","4v5","SH","0172",78,-2,-78,2,11.2,10.3,2013020535,8473504,8468685,"/api/v1/people/8468685","REGULAR",2,"NYI",3,5,"20132014","Madison Square Garden","NYR","NYI","Henrik.Lundqvist","Evgeni.Nabokov"
"148","Missed Shot","Penalty Shot","Dallas Stars","home","Antoine Roussel - Wide of Net",1,995,1,0,"Antoine.Roussel",NA,"5v5","EV","0198",-81,-1,81,1,8.1,7.1,2013020574,8474849,NA,NA,"REGULAR",25,"DAL",4,1,"20132014","American Airlines Center","DAL","NSH","Kari.Lehtonen","Carter.Hutton"
"149","Shot","Penalty Shot","Los Angeles Kings","away","Dustin Brown Wrist Shot saved by Antti Raanta",2,802,1,0,"Dustin.Brown","Antti.Raanta","5v5","EV","0371",-77,-2,-77,-2,12.2,9.5,2013020596,8470606,8477293,"/api/v1/people/8477293","REGULAR",26,"LAK",1,0,"20132014","United Center","CHI","LAK","Antti.Raanta","Martin.Jones"
"150","Goal","Penalty Shot","Dallas Stars","home","Valeri Nichushkin (8) Wrist Shot, assists: none",2,323,2,2,"Valeri.Nichushkin","Carey.Price","4v4","EV","0268",81,-4,81,-4,8.9,26.6,2013020618,8477501,8471679,"/api/v1/people/8471679","REGULAR",25,"DAL",4,6,"20132014","American Airlines Center","DAL","MTL","Kari.Lehtonen","Carey.Price"
"151","Shot","Penalty Shot","Detroit Red Wings","away","Justin Abdelkader Wrist Shot saved by Dan Ellis",1,842,1,1,"Justin.Abdelkader","Dan.Ellis","5v5","EV","0158",87,5,-87,-5,5.4,68.2,2013020634,8471716,8468540,"/api/v1/people/8468540","REGULAR",17,"DET",1,5,"20132014","American Airlines Center","DAL","DET","Dan.Ellis","Jimmy.Howard"
"152","Shot","Penalty Shot","Pittsburgh Penguins","home","Sidney Crosby Wrist Shot saved by Al Montoya",1,1012,0,1,"Sidney.Crosby","Al.Montoya","5v5","EV","0166",77,-1,77,-1,12,4.8,2013020638,8471675,8471219,"/api/v1/people/8471219","REGULAR",5,"PIT",6,5,"20132014","CONSOL Energy Center","PIT","WPG","Marc.Andre.Fleury","Al.Montoya"
"153","Goal","Penalty Shot","Columbus Blue Jackets","away","Boone Jenner (7) Snap Shot, assists: none",2,547,1,4,"Boone.Jenner","Ondrej.Pavelec","5v5","EV","0289",-67,1,-67,1,22,2.6,2013020679,8476432,8471715,"/api/v1/people/8471715","REGULAR",29,"CBJ",3,6,"20132014","MTS Centre","WPG","CBJ","Ondrej.Pavelec","Curtis.McElhinney"
"154","Goal","Penalty Shot","St. Louis Blues","home","T.J. Oshie (11) Wrist Shot, assists: none",2,355,1,1,"T.J..Oshie","Jonathan.Quick","5v5","EV","0279",-68,1,68,-1,21,2.7,2013020715,8471698,8471734,"/api/v1/people/8471734","REGULAR",19,"STL",1,4,"20132014","Scottrade Center","STL","LAK","Jaroslav.Halak","Jonathan.Quick"
"155","Goal","Penalty Shot","Dallas Stars","home","Jordie Benn (2) Wrist Shot, assists: none",3,682,4,0,"Jordie.Benn","Darcy.Kuemper","5v5","EV","0569",-78,-4,78,4,11.7,20,2013020752,8474818,8475311,"/api/v1/people/8475311","REGULAR",25,"DAL",4,0,"20132014","American Airlines Center","DAL","MIN","Kari.Lehtonen","Darcy.Kuemper"
"156","Goal","Penalty Shot","New York Rangers","away","Derek Stepan (10) Wrist Shot, assists: none",3,606,3,7,"Derek.Stepan","Cory.Schneider","5v5","EV","0510",81,6,-81,-6,10,36.9,2013020784,8474613,8471239,"/api/v1/people/8471239","REGULAR",3,"NYR",3,7,"20132014","Yankee Stadium","NJD","NYR","Cory.Schneider","Henrik.Lundqvist"
"157","Shot","Penalty Shot","Tampa Bay Lightning","away","Nikita Kucherov Wrist Shot saved by Carey Price",1,281,0,0,"Nikita.Kucherov","Carey.Price","5v5","EV","0053",79,-1,-79,1,10,5.7,2013020825,8476453,8471679,"/api/v1/people/8471679","REGULAR",14,"TBL",1,2,"20132014","Centre Bell","MTL","TBL","Carey.Price","Ben.Bishop"
"158","Shot","Penalty Shot","Vancouver Canucks","away","David Booth Wrist Shot saved by Jimmy Howard",2,281,1,0,"David.Booth","Jimmy.Howard","5v5","EV","0258",-70,6,-70,6,19.9,17.5,2013020839,8471266,8470657,"/api/v1/people/8470657","REGULAR",23,"VAN",2,0,"20132014","Joe Louis Arena","DET","VAN","Jimmy.Howard","Eddie.Lack"
"159","Shot","Penalty Shot","New York Islanders","away","Michael Grabner Wrist Shot saved by Michal Neuvirth",3,506,0,1,"Michael.Grabner","Michal.Neuvirth","4v5","SH","0483",70,1,-70,-1,19,3,2013020849,8473546,8473607,"/api/v1/people/8473607","REGULAR",2,"NYI",0,1,"20132014","Verizon Center","WSH","NYI","Michal.Neuvirth","Evgeni.Nabokov"
"160","Missed Shot","Penalty Shot","Montréal Canadiens","home","Max Pacioretty - Wide of Net",2,707,2,1,"Max.Pacioretty",NA,"5v5","EV","0313",77,2,77,2,12.2,9.5,2013020860,8474157,NA,NA,"REGULAR",8,"MTL",5,2,"20132014","Centre Bell","MTL","VAN","Carey.Price","Roberto.Luongo"
"161","Shot","Penalty Shot","Montréal Canadiens","home","Max Pacioretty Backhand saved by Roberto Luongo",2,818,2,1,"Max.Pacioretty","Roberto.Luongo","5v5","EV","0334",83,-7,83,-7,9.2,49.4,2013020860,8474157,8466141,"/api/v1/people/8466141","REGULAR",8,"MTL",5,2,"20132014","Centre Bell","MTL","VAN","Carey.Price","Roberto.Luongo"
"162","Shot","Penalty Shot","Tampa Bay Lightning","home","Nikita Kucherov Backhand saved by Jimmy Howard",3,1104,3,2,"Nikita.Kucherov","Jimmy.Howard","5v5","EV","0523",77,-7,77,-7,13.9,30.3,2013020877,8476453,8470657,"/api/v1/people/8470657","REGULAR",14,"TBL",4,2,"20132014","Tampa Bay Times Forum","TBL","DET","Ben.Bishop","Jimmy.Howard"
"163","Goal","Penalty Shot","Toronto Maple Leafs","away","Tyler Bozak (13) Snap Shot, assists: none",2,104,0,1,"Tyler.Bozak","Henrik.Lundqvist","5v5","EV","0247",-78,0,-78,0,11,0,2013020934,8475098,8468685,"/api/v1/people/8468685","REGULAR",10,"TOR",2,3,"20132014","Madison Square Garden","NYR","TOR","Henrik.Lundqvist","Jonathan.Bernier"
"164","Goal","Penalty Shot","Carolina Hurricanes","home","Jeff Skinner (24) Wrist Shot, assists: none",3,727,2,1,"Jeff.Skinner","Henrik.Lundqvist","5v5","EV","0553",-77,3,77,-3,12.4,14,2013020948,8475784,8468685,"/api/v1/people/8468685","REGULAR",12,"CAR",2,4,"20132014","PNC Arena","CAR","NYR","Anton.Khudobin","Henrik.Lundqvist"
"165","Shot","Penalty Shot","Florida Panthers","home","Sean Bergenheim Wrist Shot saved by Michal Neuvirth",2,738,1,0,"Sean.Bergenheim","Michal.Neuvirth","5v4","PP","0324",85,0,85,0,4,0,2013020950,8470176,8473607,"/api/v1/people/8473607","REGULAR",13,"FLA",2,0,"20132014","BB&T Center","FLA","BUF","Roberto.Luongo","Michal.Neuvirth"
"166","Shot","Penalty Shot","Winnipeg Jets","away","Jim Slater Wrist Shot saved by Semyon Varlamov",1,781,0,0,"Jim.Slater","Semyon.Varlamov","5v5","EV","0137",68,-2,-68,2,21.1,5.4,2013020972,8470289,8473575,"/api/v1/people/8473575","REGULAR",52,"WPG",3,2,"20132014","Pepsi Center","COL","WPG","Semyon.Varlamov","Al.Montoya"
"167","Missed Shot","Penalty Shot","Winnipeg Jets","home","Evander Kane - Over Net",2,541,1,0,"Evander.Kane",NA,"4v4","EV","0334",66,10,66,10,25.1,23.5,2013020986,8475169,NA,NA,"REGULAR",52,"WPG",2,2,"20132014","MTS Centre","WPG","VAN","Ondrej.Pavelec","Eddie.Lack"
"168","Goal","Penalty Shot","Buffalo Sabres","away","Tyler Ennis (17) Wrist Shot, assists: none",1,622,0,1,"Tyler.Ennis","Cam.Ward","6v5","PP","0108",82,1,-82,-1,7.1,8.1,2013020990,8474589,8470320,"/api/v1/people/8470320","REGULAR",7,"BUF",4,2,"20132014","PNC Arena","CAR","BUF","Cam.Ward",NA
"169","Shot","Penalty Shot","Tampa Bay Lightning","home","J.T. Brown Wrist Shot saved by Martin Brodeur",2,679,0,0,"J.T..Brown","Martin.Brodeur","5v5","EV","0289",-61,5,61,-5,28.4,10.1,2013021007,8476806,8455710,"/api/v1/people/8455710","REGULAR",14,"TBL",3,0,"20132014","Tampa Bay Times Forum","TBL","NJD","Ben.Bishop","Martin.Brodeur"
"170","Shot","Penalty Shot","Montréal Canadiens","home","Lars Eller Wrist Shot saved by Sergei Bobrovsky",3,201,1,2,"Lars.Eller","Sergei.Bobrovsky","4v5","SH","0472",-80,-1,80,1,9.1,6.3,2013021044,8474189,8475683,"/api/v1/people/8475683","REGULAR",8,"MTL",2,3,"20132014","Centre Bell","MTL","CBJ","Carey.Price","Sergei.Bobrovsky"
"171","Goal","Penalty Shot","Calgary Flames","away","Matt Stajan (11) Backhand, assists: none",2,320,1,3,"Matt.Stajan","Viktor.Fasth","5v5","EV","0251",-65,1,-65,1,24,2.4,2013021064,8470162,8476839,"/api/v1/people/8476839","REGULAR",20,"CGY",1,8,"20132014","Rexall Place","EDM","CGY","Viktor.Fasth","Karri.Ramo"
"172","Shot","Penalty Shot","Ottawa Senators","home","Ales Hemsky Wrist Shot saved by Cory Schneider",2,648,0,0,"Ales.Hemsky","Cory.Schneider","5v5","EV","0322",-76,0,76,0,13,0,2013021197,8469466,8471239,"/api/v1/people/8471239","REGULAR",9,"OTT",1,1,"20132014","Canadian Tire Centre","OTT","NJD","Robin.Lehner","Cory.Schneider"
"173","Goal","Penalty Shot","Montréal Canadiens","home","Brian Gionta (18) Backhand, assists: none",4,124,1,0,"Brian.Gionta","Cam.Talbot","4v4","EV","0656",-82,-5,82,5,8.6,35.5,2013021214,8467407,8475660,"/api/v1/people/8475660","OVERTIME",8,"MTL",1,0,"20132014","Centre Bell","MTL","NYR","Carey.Price","Cam.Talbot"
"174","Missed Shot","Penalty Shot","Anaheim Ducks","home","Corey Perry - Wide of Net",1,848,0,2,"Corey.Perry",NA,"5v5","EV","0159",77,-1,77,-1,12,4.8,2013030247,8470621,NA,NA,"REGULAR",24,"ANA",2,6,"20132014","Honda Center","ANA","LAK","John.Gibson","Jonathan.Quick"
"175","Goal","Penalty Shot","Anaheim Ducks","away","Ryan Kesler (2) Wrist Shot, assists: none",3,745,1,5,"Ryan.Kesler","Michal.Neuvirth","4v4","EV","0527",-71,1,-71,1,18,3.2,2014020036,8470616,8473607,"/api/v1/people/8473607","REGULAR",24,"ANA",1,5,"20142015","First Niagara Center","BUF","ANA","Michal.Neuvirth","Frederik.Andersen"
"176","Shot","Penalty Shot","Ottawa Senators","home","Mike Hoffman Backhand saved by Curtis McElhinney",1,716,0,0,"Mike.Hoffman","Curtis.McElhinney","5v5","EV","0125",81,-1,81,-1,8.1,7.1,2014020065,8474884,8470147,"/api/v1/people/8470147","REGULAR",9,"OTT",3,2,"20142015","Canadian Tire Centre","OTT","CBJ","Robin.Lehner","Curtis.McElhinney"
"177","Goal","Penalty Shot","Edmonton Oilers","home","Taylor Hall (4) Backhand, assists: none",2,897,2,1,"Taylor.Hall","Ben.Bishop","5v4","PP","0318",81,4,81,4,8.9,26.6,2014020078,8475791,8471750,"/api/v1/people/8471750","REGULAR",22,"EDM",3,2,"20142015","Rexall Place","EDM","TBL","Ben.Scrivens","Ben.Bishop"
"178","Shot","Penalty Shot","Chicago Blackhawks","home","Andrew Shaw Wrist Shot saved by Craig Anderson",2,108,1,0,"Andrew.Shaw","Craig.Anderson","5v5","EV","0239",76,2,76,2,13.2,8.7,2014020119,8476381,8467950,"/api/v1/people/8467950","REGULAR",16,"CHI",2,1,"20142015","United Center","CHI","OTT","Scott.Darling","Craig.Anderson"
"179","Shot","Penalty Shot","Los Angeles Kings","away","Dustin Brown Wrist Shot saved by Jimmy Howard",3,149,4,2,"Dustin.Brown","Jimmy.Howard","4v5","SH","0466",81,-2,-81,2,8.2,14,2014020149,8470606,8470657,"/api/v1/people/8470657","REGULAR",26,"LAK",5,2,"20142015","Joe Louis Arena","DET","LAK","Jimmy.Howard","Jonathan.Quick"
"180","Missed Shot","Penalty Shot","Tampa Bay Lightning","away","Nikita Kucherov - Wide of Net",1,970,0,4,"Nikita.Kucherov",NA,"4v5","SH","0171",81,-2,-81,2,8.2,14,2014020208,8476453,NA,NA,"REGULAR",14,"TBL",4,7,"20142015","Nationwide Arena","CBJ","TBL","Anton.Forsberg","Evgeni.Nabokov"
"181","Goal","Penalty Shot","Los Angeles Kings","away","Anze Kopitar (4) Backhand, assists: none",1,561,0,1,"Anze.Kopitar","Frederik.Andersen","5v5","EV","0103",-76,3,-76,3,13.3,13,2014020232,8471685,8475883,"/api/v1/people/8475883","REGULAR",26,"LAK",5,5,"20142015","Honda Center","ANA","LAK","Frederik.Andersen","Jonathan.Quick"
"182","Goal","Penalty Shot","Montréal Canadiens","home","Dale Weise (1) Wrist Shot, assists: none",2,151,1,1,"Dale.Weise","Niklas.Svedberg","5v5","EV","0242",73,0,73,0,16,0,2014020235,8474668,8476844,"/api/v1/people/8476844","REGULAR",8,"MTL",5,1,"20142015","Centre Bell","MTL","BOS","Carey.Price","Niklas.Svedberg"
"183","Goal","Penalty Shot","Columbus Blue Jackets","home","Boone Jenner (6) Wrist Shot, assists: none",3,725,2,2,"Boone.Jenner","Thomas.Greiss","5v5","EV","0530",-78,-3,78,3,11.4,15.3,2014020441,8476432,8471306,"/api/v1/people/8471306","REGULAR",29,"CBJ",3,3,"20142015","Nationwide Arena","CBJ","PIT","Sergei.Bobrovsky","Thomas.Greiss"
"184","Shot","Penalty Shot","New York Rangers","away","Martin St. Louis Wrist Shot saved by Ryan Miller",2,747,0,4,"Martin.St..Louis","Ryan.Miller","5v5","EV","0357",-84,-7,-84,-7,8.6,54.5,2014020446,8466378,8468011,"/api/v1/people/8468011","REGULAR",3,"NYR",1,5,"20142015","Rogers Arena","VAN","NYR","Ryan.Miller","Henrik.Lundqvist"
"185","Goal","Penalty Shot","Minnesota Wild","away","Nino Niederreiter (14) Backhand, assists: none",3,433,3,2,"Nino.Niederreiter","Antti.Raanta","5v5","EV","0531",81,-5,-81,5,9.4,32,2014020461,8475799,8477293,"/api/v1/people/8477293","REGULAR",30,"MIN",5,3,"20142015","United Center","CHI","MIN","Antti.Raanta","Niklas.Backstrom"
"186","Shot","Penalty Shot","Washington Capitals","away","Alex Ovechkin Snap Shot saved by Cory Schneider",3,648,0,3,"Alex.Ovechkin","Cory.Schneider","5v5","EV","0452",-71,-1,-71,-1,18,3.2,2014020483,8471214,8471239,"/api/v1/people/8471239","REGULAR",15,"WSH",0,4,"20142015","Prudential Center","NJD","WSH","Cory.Schneider","Braden.Holtby"
"187","Missed Shot","Penalty Shot","San Jose Sharks","home","Joe Pavelski - Hit Crossbar",1,508,0,1,"Joe.Pavelski",NA,"5v5","EV","0095",69,0,69,0,20,0,2014020544,8470794,NA,NA,"REGULAR",28,"SJS",1,3,"20142015","SAP Center at San Jose","SJS","VAN","Alex.Stalock","Ryan.Miller"
"188","Goal","Penalty Shot","San Jose Sharks","home","Joe Thornton (9) Wrist Shot, assists: none",2,276,1,2,"Joe.Thornton","Ryan.Miller","5v5","EV","0288",-70,3,70,-3,19.2,9,2014020544,8466138,8468011,"/api/v1/people/8468011","REGULAR",28,"SJS",1,3,"20142015","SAP Center at San Jose","SJS","VAN","Alex.Stalock","Ryan.Miller"
"189","Missed Shot","Penalty Shot","Toronto Maple Leafs","away","Phil Kessel - Over Net",1,1071,0,1,"Phil.Kessel",NA,"5v5","EV","0189",-87,-8,-87,-8,8.2,76,2014020547,8473548,NA,NA,"REGULAR",10,"TOR",3,3,"20142015","TD Garden","BOS","TOR","Tuukka.Rask","Jonathan.Bernier"
"190","Missed Shot","Penalty Shot","Minnesota Wild","away","Jason Zucker - Wide of Net",2,977,3,0,"Jason.Zucker",NA,"5v5","EV","0373",-75,2,-75,2,14.1,8.1,2014020625,8475722,NA,NA,"REGULAR",30,"MIN",4,1,"20142015","United Center","CHI","MIN","Corey.Crawford","Niklas.Backstrom"
"191","Shot","Penalty Shot","New York Rangers","home","Carl Hagelin Wrist Shot saved by Roberto Luongo",3,1001,5,3,"Carl.Hagelin","Roberto.Luongo","5v5","EV","0592",-68,-4,68,4,21.4,10.8,2014020742,8474176,8466141,"/api/v1/people/8466141","REGULAR",3,"NYR",6,3,"20142015","Madison Square Garden","NYR","FLA","Henrik.Lundqvist","Roberto.Luongo"
"192","Goal","Penalty Shot","Carolina Hurricanes","away","Brad Malone (5) Wrist Shot, assists: none",3,241,2,3,"Brad.Malone","Frederik.Andersen","5v5","EV","0377",-76,4,-76,4,13.6,17.1,2014020755,8474089,8475883,"/api/v1/people/8475883","REGULAR",12,"CAR",5,4,"20142015","Honda Center","ANA","CAR","Frederik.Andersen","Anton.Khudobin"
"193","Shot","Penalty Shot","Ottawa Senators","home","Bobby Ryan Wrist Shot saved by Thomas Greiss",2,687,0,2,"Bobby.Ryan","Thomas.Greiss","5v5","EV","0316",-73,3,73,-3,16.3,10.6,2014020812,8471676,8471306,"/api/v1/people/8471306","REGULAR",9,"OTT",4,4,"20142015","Canadian Tire Centre","OTT","PIT","Robin.Lehner","Thomas.Greiss"
"194","Missed Shot","Penalty Shot","New Jersey Devils","home","Adam Henrique - Wide of Net",3,993,1,1,"Adam.Henrique",NA,"5v5","EV","0547",75,4,75,4,14.6,15.9,2014020846,8474641,NA,NA,"REGULAR",1,"NJD",1,1,"20142015","Prudential Center","NJD","BUF","Cory.Schneider","Michal.Neuvirth"
"195","Missed Shot","Penalty Shot","Florida Panthers","away","Derek MacKenzie - Over Net",2,430,1,0,"Derek.MacKenzie",NA,"5v5","EV","0289",-73,5,-73,5,16.8,17.4,2014020903,8468001,NA,NA,"REGULAR",13,"FLA",2,2,"20142015","United Center","CHI","FLA","Scott.Darling","Roberto.Luongo"
"196","Shot","Penalty Shot","Calgary Flames","away","Micheal Ferland Wrist Shot saved by Jaroslav Halak",1,820,1,0,"Micheal.Ferland","Jaroslav.Halak","5v5","EV","0154",73,2,-73,-2,16.1,7.1,2014020918,8475907,8470860,"/api/v1/people/8470860","REGULAR",20,"CGY",2,1,"20142015","Nassau Coliseum","NYI","CGY","Jaroslav.Halak","Karri.Ramo"
"197","Shot","Penalty Shot","Tampa Bay Lightning","away","Tyler Johnson Wrist Shot saved by Al Montoya",2,309,1,1,"Tyler.Johnson","Al.Montoya","5v5","EV","0249",-68,10,-68,10,23.3,25.5,2014020934,8474870,8471219,"/api/v1/people/8471219","REGULAR",14,"TBL",4,3,"20142015","BB&T Center","FLA","TBL","Al.Montoya","Ben.Bishop"
"198","Shot","Penalty Shot","Columbus Blue Jackets","home","Scott Hartnell Snap Shot saved by Braden Holtby",2,527,1,3,"Scott.Hartnell","Braden.Holtby","5v5","EV","0270",67,0,67,0,22,0,2014020944,8468486,8474651,"/api/v1/people/8474651","REGULAR",29,"CBJ",3,5,"20142015","Nationwide Arena","CBJ","WSH","Sergei.Bobrovsky","Braden.Holtby"
"199","Shot","Penalty Shot","Washington Capitals","home","Alex Ovechkin Wrist Shot saved by Anders Lindback",2,1161,4,1,"Alex.Ovechkin","Anders.Lindback","5v5","EV","0389",72,1,72,1,17,3.4,2014020974,8471214,8474765,"/api/v1/people/8474765","REGULAR",15,"WSH",6,1,"20142015","Verizon Center","WSH","BUF","Braden.Holtby","Anders.Lindback"
"200","Goal","Penalty Shot","Toronto Maple Leafs","away","Phil Kessel (24) Backhand, assists: none",3,758,3,1,"Phil.Kessel","Eddie.Lack","4v4","EV","0576",76,0,-76,0,13,0,2014021025,8473548,8475663,"/api/v1/people/8475663","REGULAR",10,"TOR",4,1,"20142015","Rogers Arena","VAN","TOR","Eddie.Lack","Jonathan.Bernier"
"201","Shot","Penalty Shot","Chicago Blackhawks","away","Brandon Saad Backhand saved by Kari Lehtonen",3,433,3,0,"Brandon.Saad","Kari.Lehtonen","5v5","EV","0528",82,1,-82,-1,7.1,8.1,2014021076,8476438,8470140,"/api/v1/people/8470140","REGULAR",16,"CHI",4,0,"20142015","American Airlines Center","DAL","CHI","Kari.Lehtonen","Corey.Crawford"
"202","Goal","Penalty Shot","Edmonton Oilers","home","Andrew Miller (1) Wrist Shot, assists: none",3,1000,4,0,"Andrew.Miller","Kari.Lehtonen","5v5","EV","0643",-76,-2,76,2,13.2,8.7,2014021114,8477249,8470140,"/api/v1/people/8470140","REGULAR",22,"EDM",4,0,"20142015","Rexall Place","EDM","DAL","Richard.Bachman","Kari.Lehtonen"
"203","Shot","Penalty Shot","Toronto Maple Leafs","home","Joakim Lindstrom Wrist Shot saved by Craig Anderson",1,674,0,0,"Joakim.Lindstrom","Craig.Anderson","5v5","EV","0135",-80,-3,80,3,9.5,18.4,2014021121,8470152,8467950,"/api/v1/people/8467950","REGULAR",10,"TOR",4,3,"20142015","Air Canada Centre","TOR","OTT","James.Reimer","Craig.Anderson"
"204","Goal","Penalty Shot","Columbus Blue Jackets","home","Brandon Dubinsky (10) Snap Shot, assists: none",2,284,2,1,"Brandon.Dubinsky","Cory.Schneider","5v4","PP","0241",69,-16,69,-16,25.6,38.7,2014021144,8471273,8471239,"/api/v1/people/8471239","REGULAR",29,"CBJ",3,2,"20142015","Nationwide Arena","CBJ","NJD","Sergei.Bobrovsky","Cory.Schneider"
"205","Goal","Penalty Shot","Anaheim Ducks","home","Andrew Cogliano (15) Wrist Shot, assists: none",3,314,5,1,"Andrew.Cogliano","Ben.Scrivens","5v5","EV","0412",75,3,75,3,14.3,12.1,2014021151,8471699,8475681,"/api/v1/people/8475681","REGULAR",24,"ANA",5,1,"20142015","Honda Center","ANA","EDM","Frederik.Andersen","Ben.Scrivens"
"206","Goal","Penalty Shot","Dallas Stars","home","Travis Moen (2) Wrist Shot, assists: none",1,1189,1,1,"Travis.Moen","Brian.Elliott","5v5","EV","0220",-76,5,76,-5,13.9,21,2014021164,8468635,8470880,"/api/v1/people/8470880","REGULAR",25,"DAL",5,7,"20142015","American Airlines Center","DAL","STL","Kari.Lehtonen","Brian.Elliott"
"207","Goal","Penalty Shot","Dallas Stars","away","Cody Eakin (18) Wrist Shot, assists: none",4,244,3,4,"Cody.Eakin","Pekka.Rinne","4v4","EV","0619",70,2,-70,-2,19.1,6,2014021176,8475236,8471469,"/api/v1/people/8471469","OVERTIME",25,"DAL",3,4,"20142015","Bridgestone Arena","NSH","DAL","Pekka.Rinne","Jhonas.Enroth"
"208","Shot","Penalty Shot","New York Rangers","away","Carl Hagelin Backhand saved by Braden Holtby",3,481,2,1,"Carl.Hagelin","Braden.Holtby","5v5","EV","0559",80,3,-80,-3,9.5,18.4,2014030224,8474176,8474651,"/api/v1/people/8474651","REGULAR",3,"NYR",2,1,"20142015","Verizon Center","WSH","NYR","Braden.Holtby","Henrik.Lundqvist"
"209","Missed Shot","Penalty Shot","Philadelphia Flyers","away","Claude Giroux - Wide of Net",1,827,0,0,"Claude.Giroux",NA,"5v5","EV","0143",-72,8,-72,8,18.8,25.2,2015020007,8473512,NA,NA,"REGULAR",4,"PHI",3,2,"20152016","Amalie Arena","TBL","PHI","Ben.Bishop","Steve.Mason"
"210","Shot","Penalty Shot","Philadelphia Flyers","away","Scott Laughton Backhand saved by Ben Bishop",4,87,2,2,"Scott.Laughton","Ben.Bishop","3v3","EV","0583",76,-7,-76,7,14.8,28.3,2015020007,8476872,8471750,"/api/v1/people/8471750","OVERTIME",4,"PHI",3,2,"20152016","Amalie Arena","TBL","PHI","Ben.Bishop","Steve.Mason"
"211","Shot","Penalty Shot","New York Rangers","home","Rick Nash Wrist Shot saved by Sergei Bobrovsky",1,1029,3,0,"Rick.Nash","Sergei.Bobrovsky","4v5","SH","0212",-77,0,77,0,12,0,2015020021,8470041,8475683,"/api/v1/people/8475683","REGULAR",3,"NYR",5,2,"20152016","Madison Square Garden","NYR","CBJ","Henrik.Lundqvist","Sergei.Bobrovsky"
"212","Shot","Penalty Shot","San Jose Sharks","away","Patrick Marleau Snap Shot saved by Cory Schneider",2,822,0,1,"Patrick.Marleau","Cory.Schneider","5v5","EV","0315",74,0,-74,0,15,0,2015020058,8466139,8471239,"/api/v1/people/8471239","REGULAR",28,"SJS",1,1,"20152016","Prudential Center","NJD","SJS","Cory.Schneider","Martin.Jones"
"213","Shot","Penalty Shot","New York Islanders","home","Mikhail Grabovski Wrist Shot saved by Alex Stalock",1,1067,0,1,"Mikhail.Grabovski","Alex.Stalock","5v5","EV","0216",-82,-8,82,8,10.6,48.8,2015020071,8471362,8471774,"/api/v1/people/8471774","REGULAR",2,"NYI",6,3,"20152016","Barclays Center","NYI","SJS","Jaroslav.Halak","Alex.Stalock"
"214","Missed Shot","Penalty Shot","Dallas Stars","away","Valeri Nichushkin - Wide of Net",3,367,3,1,"Valeri.Nichushkin",NA,"5v5","EV","0553",71,-5,-71,5,18.7,15.5,2015020169,8477501,NA,NA,"REGULAR",25,"DAL",4,1,"20152016","Air Canada Centre","TOR","DAL","James.Reimer","Antti.Niemi"
"215","Goal","Penalty Shot","Chicago Blackhawks","home","Andrew Shaw (1) Wrist Shot, assists: none",1,277,2,1,"Andrew.Shaw","Brian.Elliott","5v5","EV","0051",-77,-1,77,1,12,4.8,2015020182,8476381,8470880,"/api/v1/people/8470880","REGULAR",16,"CHI",5,6,"20152016","United Center","CHI","STL","Corey.Crawford","Brian.Elliott"
"216","Missed Shot","Penalty Shot","Calgary Flames","home","David Jones - Over Net",2,1182,4,2,"David.Jones",NA,"5v5","EV","0460",68,-1,68,-1,21,2.7,2015020209,8470877,NA,NA,"REGULAR",20,"CGY",5,2,"20152016","Scotiabank Saddledome","CGY","PIT","Karri.Ramo","Marc.Andre.Fleury"
"217","Shot","Penalty Shot","Toronto Maple Leafs","home","Michael Grabner Snap Shot saved by Ryan Miller",2,890,2,0,"Michael.Grabner","Ryan.Miller","4v5","SH","0394",45,4,45,4,44.2,5.2,2015020249,8473546,8468011,"/api/v1/people/8468011","REGULAR",10,"TOR",4,2,"20152016","Air Canada Centre","TOR","VAN","James.Reimer","Ryan.Miller"
